lon lat
-122.1166239 37.416460599902
-122.11671780000002 37.41637589990198
-122.11675209999997 37.41629969990198

-122.11753780000001 37.41565419990188
-122.11759900000001 37.41569699990189
-122.11761760000002 37.4157100999019
-122.11783959999998 37.415865799901916
-122.11785939999999 37.415879699901915
-122.1179227 37.41592409990193

-122.1205133 37.41642399990199
-122.12078399999999 37.416427599901986
-122.12080140000002 37.41642769990199
-122.1209845 37.41642779990199

-122.12055459999998 37.41617039990195
-122.1190984 37.415206499901814

-122.11839569999997 37.417188799902085
-122.11820799999998 37.41705079990208
-122.11789499999999 37.41688649990205

-122.11612989999998 37.41791089990218
-122.11624319999999 37.41790029990219
-122.11626000000001 37.417898699902196
-122.1168888 37.41785109990219
-122.1169718 37.41784479990218

-122.11850690000001 37.418402999902256
-122.1185422 37.41829039990224
-122.11861839999999 37.418030799902205
-122.11865510000001 37.41787169990218
-122.118672 37.41779859990218

-122.118672 37.41779859990218
-122.11873739999997 37.41779359990218
-122.1187764 37.41779119990219
-122.1188343 37.41778629990217
-122.11931299999999 37.417692599902146
-122.11937160000001 37.41770039990216
-122.11939349999999 37.41770299990216
-122.1195049 37.41772559990216

-122.1201539 37.421374499902655
-122.12005670000002 37.421317399902634
-122.1195113 37.42097189990259
-122.11864529999997 37.420423299902524
-122.1183913 37.42026319990249

-122.11789499999999 37.41688649990205
-122.11781299999997 37.41677879990204
-122.11777159999997 37.41670519990203
-122.1177134 37.416569699902006
-122.11768839999999 37.416373999901985
-122.11770309999999 37.416256799901966
-122.11772320000001 37.41617159990195
-122.1177815 37.41608449990194
-122.1179227 37.41592409990193

-122.11839569999997 37.417188799902085
-122.11854999999998 37.41713659990208
-122.11858399999998 37.41712989990209
-122.11877659999999 37.41709209990208
-122.11901000000002 37.41702539990206
-122.11926120000001 37.416869999902055
-122.11931669999998 37.416822199902036

-122.11779289999998 37.41879499990232
-122.11768579999998 37.4188065999023
-122.11739999999999 37.41883759990231
-122.1171317 37.41882479990231
-122.11674990000002 37.418702499902295
-122.11648800000002 37.418534099902274
-122.116319 37.41836579990224
-122.11622249999999 37.41819529990223
-122.11612989999998 37.41791089990218

-122.1195049 37.41772559990216
-122.11947920000001 37.41777459990215
-122.11947290000002 37.41779989990217
-122.11944229999999 37.417888399902196
-122.11941410000001 37.41806479990221
-122.1194251 37.418242399902226
-122.119475 37.418415799902256
-122.1195622 37.418579599902266
-122.11968399999998 37.41872879990228
-122.11983679999999 37.41885889990231
-122.12001570000001 37.41896569990232
-122.12021540000002 37.41904619990235

-122.1195049 37.41772559990216
-122.11954160000002 37.41763089990216
-122.11971480000001 37.41746269990213
-122.11999869999998 37.4172504999021
-122.12035260000002 37.41712469990208
-122.12073760000001 37.417088999902084
-122.1211185 37.41714659990208
-122.12146010000001 37.4172921999021
-122.12173100000001 37.41751239990213
-122.12190640000001 37.417787099902164
-122.12197009999998 37.41809079990221
-122.12191629999997 37.41839569990224
-122.12175380000001 37.41870469990229
-122.12167249999997 37.4187948999023
-122.12162350000001 37.41882679990231
-122.1215793 37.41885349990231
-122.12148610000001 37.41889949990231

