lon lat cluster
-122.1253504 37.4299884 0
-122.1274713 37.4295344 0
-122.12643 37.4308588 0
-122.1273705 37.4293357 0
-122.1264224 37.4298276 0
-122.1221416 37.4278557 0
-122.1257207 37.4319125 0
-122.1253071 37.4326994 0
-122.1288643 37.4350966 0
-122.1282806 37.435845 0
-122.1320265 37.4360805 0
-122.1313487 37.4360435 0
-122.1307306 37.4366534 0
-122.1296307 37.4367985 0
-122.1267562 37.4325241 0
-122.1264895 37.4326819 0
-122.126003 37.4325056 0
-122.1260401 37.4331035 0
-122.1258971 37.4332817 0
-122.1253434 37.4337684 0
-122.1242747 37.4347629 0
-122.1234262 37.4352516 0
-122.1265184 37.4330744 0
-122.1280721 37.4335859 0
-122.1232363 37.4306665 0
-122.1226706 37.4298871 0
-122.1214203 37.4301726 0
-122.1226706 37.4298871 0
-122.1209783 37.4306537 0
-122.122036 37.4298379 0
-122.1220052 37.4300789 0
-122.1221183 37.4301515 0
-122.1227223 37.4308637 0
-122.1227223 37.4308637 0
-122.1230163 37.4314966 0
-122.1224445 37.432684 0
-122.1221805 37.4315834 0
-122.1306852 37.4375785 0
-122.1253885 37.4366586 0
-122.1244149 37.4371249 0
-122.122388 37.4338161 0
-122.1255141 37.4363874 0
-122.1204038 37.445199 1
-122.1212231 37.4426775 1
-122.1213023 37.4418185 1
-122.122184 37.4415956 1
-122.1225165 37.4405551 1
-122.123116 37.4399954 1
-122.1244701 37.4393414 1
-122.1184756 37.4409082 1
-122.1192499 37.4411951 1
-122.1197794 37.4408158 1
-122.1223023 37.4434503 1
-122.1233533 37.4426813 1
-122.1240846 37.4412876 1
-122.1251218 37.4409147 1
-122.1249717 37.4393993 1
-122.1259293 37.4388874 1
-122.1271855 37.4383211 1
-122.1287706 37.4360929 1
-122.1300319 37.4354135 1
-122.1201513 37.440923 1
-122.120159 37.4415206 1
-122.1202279 37.4420399 1
-122.1132196 37.4367545 1
-122.1139276 37.4372873 1
-122.1144044 37.4376805 1
-122.1151411 37.4382655 1
-122.1161587 37.4380827 1
-122.117659 37.4365997 1
-122.1231586 37.435804 1
-122.1167031 37.4387498 1
-122.1167031 37.4387498 1
-122.1167031 37.4387498 1
-122.1160905 37.4389044 1
-122.1167691 37.4393374 1
-122.1230884 37.4433528 1
-122.1235037 37.4440518 1
-122.1214957 37.4432827 1
-122.1207541 37.4445392 1
-122.1170058 37.4419469 1
-122.1164822 37.4413088 1
-122.1161319 37.441265 1
-122.1245551 37.4429626 1
-122.1237581 37.4426711 1
-122.1215768 37.4411389 1
-122.1206861 37.4406562 1
-122.1202293 37.4393508 1
-122.1191552 37.4385386 1
-122.1179198 37.4376612 1
-122.1162128 37.4371368 1
-122.1152582 37.4368218 1
-122.114901 37.4363161 1
-122.1141023 37.4358056 1
-122.1230853 37.4447221 1
-122.1274905 37.4404151 1
-122.126543 37.4392058 1
-122.1242298 37.4383672 1
-122.123075 37.4376838 1
-122.1217254 37.4361828 1
-122.1199925 37.4356473 1
-122.1187402 37.4348666 1
-122.1177618 37.4342476 1
-122.1170455 37.4332097 1
-122.12503 37.4421772 1
-122.1224633 37.4446254 1
-122.1266502 37.4405553 1
-122.1235296 37.4430768 1
-122.1210589 37.4457049 1
-122.1214992 37.4450404 1
-122.1214541 37.4455752 1
-122.121584 37.4458672 1
-122.1215541 37.4458518 1
-122.1215231 37.4458315 1
-122.1212829 37.4454727 1
-122.1214622 37.4457916 1
-122.1209828 37.4458518 1
-122.1217615 37.4452073 1
-122.118242 37.4339212 1
-122.1228563 37.4423014 1
-122.1166337 37.4417174 1
-122.1162518 37.4416828 1
-122.1175471 37.4402475 1
-122.1200515 37.4370935 1
-122.121014 37.4366277 1
-122.1178925 37.4385972 1
-122.1190287 37.4358853 1
-122.1163809 37.435335 1
-122.1152306 37.4346173 1
-122.1170003 37.4361095 1
-122.1159852 37.4360634 1
-122.1153892 37.4350262 1
-122.1139467 37.4373897 1
-122.116937 37.4341639 1
-122.1157891 37.4341901 1
-122.124885 37.4362534 1
-122.1241292 37.4366668 1
-122.1230875 37.4367513 1
-122.1218266 37.4374863 1
-122.1267157 37.4375711 1
-122.125555 37.4380382 1
-122.129037 37.4383235 1
-122.1283962 37.4389949 1
-122.1277877 37.4396451 1
-122.1250554 37.4377059 1
-122.1218476 37.440407 1
-122.1215273 37.439828 1
-122.1211837 37.4393374 1
-122.125075 37.4403058 1
-122.1242231 37.4406944 1
-122.1232773 37.4410899 1
-122.1170239 37.4345758 1
-122.1263384 37.4408473 1
-122.1256633 37.4414583 1
-122.1197063 37.4357354 1
-122.1264478 37.4417813 1
-122.1195442 37.4383231 1
-122.1207876 37.4384176 1
-122.119662 37.4386645 1
-122.1327823 37.4243506 2
-122.1320833 37.4243828 2
-122.1314662 37.4246963 2
-122.1299807 37.4270058 2
-122.134903 37.4261088 2
-122.1317927 37.4287487 2
-122.1197593 37.4218618 2
-122.1182386 37.4226683 2
-122.1162662 37.4236968 2
-122.1266194 37.4214532 2
-122.1249585 37.4236226 2
-122.1302266 37.4239654 2
-122.1376264 37.430509 2
-122.1368199 37.4299615 2
-122.1359604 37.4291703 2
-122.1350203 37.4284721 2
-122.134268 37.4280151 2
-122.1331492 37.4279037 2
-122.1320513 37.4272025 2
-122.1316726 37.4263682 2
-122.1298267 37.4258233 2
-122.1286026 37.4244224 2
-122.1276735 37.4242501 2
-122.1269288 37.4231777 2
-122.1262206 37.422801 2
-122.1251269 37.4220865 2
-122.1244102 37.4215968 2
-122.12376 37.4212065 2
-122.1231027 37.4207723 2
-122.1221431 37.420774 2
-122.121489 37.4203185 2
-122.1375749 37.4300395 2
-122.1367567 37.4293015 2
-122.1361056 37.4280242 2
-122.13535 37.4274761 2
-122.1345034 37.4270078 2
-122.1333663 37.4263036 2
-122.1323645 37.4262779 2
-122.1314244 37.4255968 2
-122.1297613 37.4240786 2
-122.1288019 37.4232897 2
-122.1276274 37.4231533 2
-122.1269889 37.4227143 2
-122.1262141 37.4216117 2
-122.1255288 37.4211875 2
-122.1244134 37.4211735 2
-122.1236053 37.4206538 2
-122.1230546 37.4197515 2
-122.1220674 37.4196586 2
