lon lat
-122.15310420000002 37.45037909990651
-122.15310420000002 37.45037909990651

-122.15385689999997 37.45085029990656
-122.15385689999997 37.45085029990656

-122.1535309 37.45117329990663
-122.15376969999998 37.45094779990657
-122.15385689999997 37.45085029990656

-122.15435359999998 37.451159999906615
-122.15435359999998 37.451159999906615

-122.15435359999998 37.451159999906615
-122.15435359999998 37.451159999906615

-122.1549615 37.45055709990653
-122.1549615 37.45055709990653

-122.15537679999998 37.45013939990647
-122.15537679999998 37.45013939990647

-122.15537679999998 37.45013939990647
-122.15500610000001 37.45050959990652
-122.1549615 37.45055709990653

-122.155534 37.450923199906576
-122.15575219999998 37.4510629999066

-122.15575219999998 37.4510629999066
-122.15580830000002 37.451005499906586
-122.15598870000001 37.45082059990658

-122.15575219999998 37.4510629999066
-122.155534 37.450923199906576

-122.15494279999999 37.45153039990667
-122.1544179 37.451200099906615
-122.15435359999998 37.451159999906615

-122.15440360000001 37.45172189990669
-122.15440360000001 37.45172189990669

-122.15440360000001 37.45172189990669
-122.15410469999999 37.45153969990666
-122.15402320000001 37.45148989990665

-122.1527546 37.45276549990682
-122.15249820000001 37.452604799906794

-122.1527546 37.45276549990682
-122.1527546 37.45276549990682

-122.15196869999998 37.453558199906944
-122.1519184 37.45360099990694
-122.1518893 37.45362129990695
-122.15122349999997 37.454057099907

-122.15196869999998 37.453558199906944
-122.15196869999998 37.453558199906944

-122.1523544 37.45380439990697
-122.1523544 37.45380439990697

-122.15189360000001 37.45428139990703
-122.1519908 37.45417749990701
-122.15208459999997 37.454078499907006
-122.1522499 37.45390769990699
-122.1523544 37.45380439990697

-122.15322060000001 37.45435949990705
-122.15322060000001 37.45435949990705

-122.1544227 37.45314859990687
-122.1544227 37.45314859990687

-122.15491199999997 37.45265559990681
-122.15512229999997 37.452443799906774

-122.1556116 37.45195099990672
-122.1556116 37.45195099990672

-122.15621189999999 37.45135989990664
-122.15621189999999 37.45135989990664

-122.15659100000002 37.450985299906584
-122.1566948 37.45105009990661
-122.15684450000002 37.451149999906605
-122.15700309999997 37.45125649990663

-122.1568852 37.451374699906644
-122.15700309999997 37.45125649990663

-122.15647200000001 37.450977099906595
-122.15609729999998 37.45074609990657
-122.1563323 37.45051159990653

-122.1563908 37.45118349990661
-122.15627600000002 37.451293499906626
-122.15621189999999 37.45135989990664

-122.1574489 37.45211999990674
-122.15745859999997 37.45218619990675

-122.15689479999998 37.45274219990683
-122.15674349999999 37.45264969990681

-122.15630090000002 37.45238059990676
-122.1557095 37.45201199990672
-122.1556116 37.45195099990672

-122.15494279999999 37.45153039990667
-122.15553799999999 37.45190469990671
-122.1556116 37.45195099990672

-122.15630090000002 37.45238059990676
-122.15630090000002 37.45238059990676

-122.1561429 37.45278069990684
-122.1560517 37.45272099990681
-122.15602619999997 37.45265609990682
-122.15614020000001 37.4525368999068
-122.15624759999997 37.45243239990678
-122.15630090000002 37.45238059990676
-122.1563494 37.45241089990677
-122.15674349999999 37.45264969990681

-122.15558419999999 37.45381989990697
-122.1555213 37.45389319990698
-122.15548289999998 37.453938299906966
-122.15541890000002 37.45401309990697
-122.15530060000002 37.454164399907015
-122.155228 37.454341799907034
-122.15515750000002 37.45453689990706
-122.1551658 37.45459029990707
-122.1551034 37.454575799907076
-122.154844 37.454429999907056

-122.154844 37.454429999907056
-122.1551034 37.454575799907076
-122.1551658 37.45459029990707

-122.1551658 37.45459029990707
-122.1551658 37.45459029990707

-122.15558419999999 37.45381989990697
-122.15558419999999 37.45381989990697

-122.1544227 37.45314859990687
-122.15447770000002 37.453093099906866
-122.15491199999997 37.45265559990681

-122.155459 37.45297139990686
-122.15491199999997 37.45265559990681

-122.15457010000002 37.452097599906736
-122.15512229999997 37.452443799906774
-122.15447770000002 37.453093099906866
-122.1544227 37.45314859990687

-122.15315040000002 37.452362099906765
-122.15315040000002 37.452362099906765

-122.15192279999998 37.451564799906656
-122.15195669999997 37.451530799906664
-122.15197839999999 37.451509799906646
-122.15240379999997 37.451082499906605

-122.15192279999998 37.451564799906656
-122.15195669999997 37.451530799906664
-122.15197839999999 37.451509799906646
-122.15240379999997 37.451082499906605

-122.15190959999998 37.45083319990657
-122.15201750000001 37.45088109990657
-122.1521045 37.45090129990658
-122.15240379999997 37.451082499906605

-122.15310420000002 37.45037909990651
-122.15310420000002 37.45037909990651

-122.1518547 37.449597099906406
-122.15084640000002 37.44894119990632

-122.15084640000002 37.44894119990632
-122.15084640000002 37.44894119990632

-122.15073379999998 37.44956839990639
-122.15061089999999 37.44956979990639
-122.1503339 37.44957309990641

-122.1503339 37.44957309990641
-122.15061089999999 37.44956979990639
-122.15073379999998 37.44956839990639

-122.15073379999998 37.44956839990639
-122.150736 37.44906719990633
-122.15074039999998 37.449049799906334
-122.15074619999997 37.449035499906316
-122.1507545 37.44902249990632
-122.15076719999999 37.44900599990631
-122.1507794 37.448993999906314
-122.15084640000002 37.44894119990632

-122.1518547 37.449597099906406
-122.1518547 37.449597099906406

-122.1523471 37.44910719990633
-122.15246970000001 37.44898529990632

-122.15185129999998 37.44864509990628
-122.1520059 37.448691399906274
-122.15246970000001 37.44898529990632

-122.15281770000001 37.44863909990628
-122.15302020000001 37.44843839990624
-122.1530743 37.448384799906236

-122.15281770000001 37.44863909990628
-122.15302020000001 37.44843839990624
-122.1530743 37.448384799906236

-122.15382499999997 37.44885679990631
-122.15382499999997 37.44885679990631

-122.15398770000002 37.44869129990628
-122.1538979 37.4487859999063
-122.15382499999997 37.44885679990631

-122.15388120000001 37.44889209990631
-122.15388120000001 37.44889209990631

-122.1543245 37.44915579990634
-122.1543245 37.44915579990634

-122.15371009999997 37.44977109990642
-122.15371009999997 37.44977109990642

-122.1549615 37.45055709990653
-122.15500610000001 37.45050959990652
-122.15537679999998 37.45013939990647
-122.15550609999997 37.45000559990646
-122.15555989999999 37.44994699990645

-122.1543245 37.44915579990634
-122.1554974 37.44990729990645
-122.15555989999999 37.44994699990645
-122.15562969999999 37.44998899990645
-122.15598019999999 37.450199999906495
-122.1559273 37.45025789990648

-122.1574778 37.451153999906616
-122.1574266 37.45120999990663
-122.1572298 37.45142499990664

-122.1572298 37.45142499990664
-122.1574266 37.45120999990663
-122.1574778 37.451153999906616
-122.1572938 37.451125899906614
-122.1570415 37.45139109990663
-122.15712439999997 37.45144499990664

-122.15734570000001 37.451071499906604
-122.1578573 37.45139069990664

-122.15774289999999 37.45149999990666
-122.15780010000002 37.451445299906666
-122.1578573 37.45139069990664

-122.15781689999999 37.45182189990669
-122.15754900000002 37.45209229990673
-122.1575327 37.452109099906735

-122.15781689999999 37.45182189990669
-122.15787040000001 37.45186229990671
-122.1579927 37.451937499906705

-122.15781689999999 37.45182189990669
-122.15802939999996 37.45158769990666
-122.15807710000001 37.45152609990666

-122.15844619999999 37.45196329990673
-122.15850559999998 37.45190149990671
-122.1585664 37.4518380999067

-122.15849149999998 37.45197589990673
-122.15854120000002 37.45192359990671
-122.1586022 37.4518593999067

-122.15910100000002 37.45216609990675
-122.15912150000001 37.452208399906745
-122.15915900000002 37.452238499906755

-122.15930299999998 37.45233799990675
-122.15926639999999 37.45237199990677
-122.1592519 37.45238699990678
-122.15911399999999 37.45252789990679

-122.15911399999999 37.45252789990679
-122.1592519 37.45238699990678
-122.15926639999999 37.45237199990677
-122.15930299999998 37.45233799990675

-122.15960330000001 37.45247739990677
-122.15960330000001 37.45247739990677

-122.1600938 37.45279659990682
-122.1600938 37.45279659990682

-122.16056930000002 37.453096399906876
-122.16056930000002 37.453096399906876

-122.16111750000002 37.45343239990691
-122.16121110000002 37.45348179990692
-122.16129880000001 37.453517999906936
-122.16141099999999 37.45354909990692

-122.1600098 37.454464499907054
-122.1600098 37.454464499907054

-122.15831149999998 37.45336139990691
-122.15835929999997 37.453308299906894
-122.15872429999999 37.45292479990685
-122.15873279999997 37.45291589990685

-122.15831149999998 37.45336139990691
-122.1581175 37.45334599990691
-122.1579288 37.453341199906895
-122.157783 37.453300199906906
-122.15768819999997 37.45325279990689

-122.15831149999998 37.45336139990691
-122.1581175 37.45334599990691
-122.1579288 37.453341199906895
-122.157783 37.453300199906906
-122.15768819999997 37.45325279990689

-122.15689479999998 37.45274219990683
-122.15692899999998 37.45268459990682
-122.15693550000002 37.45267789990681
-122.15744219999999 37.452201899906754
-122.15745859999997 37.45218619990675

-122.15873279999997 37.45291589990685
-122.15877769999997 37.45287159990685

-122.15911399999999 37.45252789990679
-122.15879570000001 37.45285959990682
-122.15877769999997 37.45287159990685

