lon lat cluster
-122.1327952 37.4324145 0
-122.1327823 37.4243506 0
-122.1327683 37.4331457 0
-122.1327564 37.4247621 0
-122.1327562 37.4299912 0
-122.1327526 37.430915 0
-122.132747 37.4304339 0
-122.1327349 37.4253412 0
-122.1327275 37.4287888 0
-122.1327239 37.433578 0
-122.1327129 37.4243055 0
-122.1327023 37.4258517 0
-122.1326982 37.4264641 0
-122.1326945 37.4248018 0
-122.1326715 37.4270142 0
-122.132665 37.4275987 0
-122.1326633 37.429325 0
-122.1326406 37.4303377 0
-122.13262 37.4299184 0
-122.1326046 37.4337746 0
-122.1325966 37.4318942 0
-122.1325952 37.4329472 0
-122.1325915 37.433695 0
-122.1325757 37.4286957 0
-122.1325635 37.4257546 0
-122.1325369 37.4292094 0
-122.1325341 37.4245881 0
-122.1325332 37.4254379 0
-122.1325166 37.4324793 0
-122.1325066 37.4325364 0
-122.1325046 37.4302414 0
-122.1325036 37.4275002 0
-122.1324998 37.4263391 0
-122.1324949 37.4269006 0
-122.1324908 37.4239544 0
-122.1324854 37.429844 0
-122.1324846 37.431205 0
-122.1324713 37.4280437 0
-122.1324578 37.4338402 0
-122.1324547 37.4239322 0
-122.1324524 37.4318318 0
-122.1324442 37.4245181 0
-122.1324238 37.4250991 0
-122.1324203 37.4240292 0
-122.13242 37.4330941 0
-122.1324123 37.4307978 0
-122.1323931 37.4334849 0
-122.1323782 37.4240042 0
-122.132377 37.4301766 0
-122.1323767 37.4291156 0
-122.1323746 37.428654 0
-122.1323727 37.4256704 0
-122.1323713 37.4297456 0
-122.1323681 37.4273997 0
-122.1323645 37.4262779 0
-122.1323639 37.425154 0
-122.1323601 37.4238677 0
-122.1323499 37.4322004 0
-122.132332 37.4325786 0
-122.1323253 37.426789 0
-122.132319 37.4317284 0
-122.1323114 37.4238404 0
-122.1323114 37.4311333 0
-122.1323107 37.4279473 0
-122.13231 37.4251905 0
-122.1323022 37.430702 0
-122.1322847 37.4340053 0
-122.1322745 37.4239503 0
-122.1322672 37.4252315 0
-122.1322623 37.4249911 0
-122.1322496 37.4290067 0
-122.1322366 37.430088 0
-122.1322328 37.4261949 0
-122.1322314 37.4296599 0
-122.1322307 37.4239201 0
-122.1322233 37.426679 0
-122.1322076 37.4249658 0
-122.1322063 37.4272954 0
-122.1322002 37.4310281 0
-122.1321878 37.4306139 0
-122.1321866 37.4242743 0
-122.1321707 37.4334301 0
-122.1321681 37.423747 0
-122.1321675 37.4278547 0
-122.1321587 37.4326807 0
-122.1321549 37.4249378 0
-122.1321457 37.4243101 0
-122.1321294 37.4237196 0
-122.132115 37.4249109 0
-122.1321128 37.4243507 0
-122.1321072 37.4299984 0
-122.132105 37.4316219 0
-122.1321032 37.429579 0
-122.1320995 37.4289515 0
-122.1320933 37.4261503 0
-122.1320873 37.4238281 0
-122.1320842 37.4265914 0
-122.1320833 37.4243828 0
-122.1320802 37.4319436 0
-122.1320712 37.4284355 0
-122.1320661 37.4248782 0
-122.1320633 37.4250432 0
-122.1320558 37.4238053 0
-122.1320541 37.4244118 0
-122.1320513 37.4272025 0
-122.1320361 37.4241659 0
-122.1320316 37.4323201 0
-122.1320282 37.427755 0
-122.1320181 37.423645 0
-122.1320158 37.4309539 0
-122.1320112 37.4305552 0
-122.1320096 37.4252512 0
-122.132001 37.4242071 0
-122.1319908 37.4260713 0
-122.1319817 37.42368 0
-122.1319748 37.4252219 0
-122.131973 37.4254931 0
-122.1319682 37.4327765 0
-122.1319641 37.4338196 0
-122.1319633 37.4242487 0
-122.1319633 37.4299234 0
-122.1319529 37.4265232 0
-122.1319498 37.4237131 0
-122.1319466 37.4333797 0
-122.1319461 37.4315502 0
-122.1319444 37.4283172 0
-122.1319302 37.4295067 0
-122.1319293 37.425184 0
-122.1319245 37.4242898 0
-122.1319183 37.4237437 0
-122.1319029 37.4318213 0
-122.1318945 37.4308694 0
-122.1318937 37.4243193 0
-122.1318816 37.4304391 0
-122.1318796 37.4324011 0
-122.1318778 37.4237804 0
-122.131862 37.427129 0
-122.1318517 37.4276534 0
-122.1318486 37.4251396 0
-122.1318314 37.4298296 0
-122.1318294 37.424036 0
-122.131827 37.4294073 0
-122.1318233 37.4340571 0
-122.1318151 37.4328855 0
-122.1318096 37.423544 0
-122.1318069 37.4314075 0
-122.1318066 37.428216 0
-122.1318039 37.4264485 0
-122.1317959 37.4336674 0
-122.1317927 37.4240799 0
-122.1317927 37.4287487 0
-122.1317925 37.4246756 0
-122.1317638 37.4235847 0
-122.1317622 37.4307727 0
-122.1317577 37.4324674 0
-122.1317563 37.4303653 0
-122.1317512 37.4241193 0
-122.1317378 37.4270171 0
-122.1317228 37.4236297 0
-122.1317199 37.4241555 0
-122.1317117 37.4318309 0
-122.1317075 37.4239546 0
-122.1317075 37.4334377 0
-122.1317057 37.4293228 0
-122.1317056 37.4275637 0
-122.1317024 37.4258272 0
-122.1316987 37.4246243 0
-122.1316946 37.4241837 0
-122.1316935 37.4234475 0
-122.1316934 37.4253435 0
-122.1316906 37.4236605 0
-122.13169 37.429772 0
-122.1316726 37.4263682 0
-122.1316709 37.4239969 0
-122.1316641 37.4234715 0
-122.131661 37.4313107 0
-122.1316608 37.423702 0
-122.131657 37.4281146 0
-122.1316483 37.4286496 0
-122.131645 37.4248236 0
-122.1316383 37.4329805 0
-122.1316348 37.4240408 0
-122.1316301 37.4302725 0
-122.1316294 37.4235023 0
-122.1316269 37.4245843 0
-122.1316244 37.432563 0
-122.1316203 37.4305743 0
-122.1316067 37.4240733 0
-122.1315994 37.4248715 0
-122.1315957 37.4269204 0
-122.1315878 37.4257117 0
-122.1315874 37.4235423 0
-122.1315804 37.4307203 0
-122.1315748 37.424113 0
-122.1315619 37.4274685 0
-122.1315615 37.424914 0
-122.1315585 37.4247716 0
-122.1315516 37.4296715 0
-122.131551 37.4315629 0
-122.1315413 37.4235836 0
-122.1315319 37.4319725 0
-122.1315266 37.4335509 0
-122.1315188 37.4233118 0
-122.1315169 37.4248188 0
-122.1315111 37.4238244 0
-122.1314962 37.4301774 0
-122.1314918 37.4244496 0
-122.1314802 37.4305868 0
-122.1314783 37.4233442 0
-122.1314758 37.4285409 0
-122.1314747 37.4248565 0
-122.1314731 37.4330757 0
-122.1314705 37.4238741 0
-122.1314666 37.4280331 0
-122.1314662 37.4246963 0
-122.1314599 37.4244755 0
-122.1314458 37.4295709 0
-122.1314389 37.4268384 0
-122.1314379 37.4320963 0
-122.1314377 37.4326566 0
-122.1314344 37.423382 0
